ms_subclass,ms_zoning,lot_area,lot_shape,land_contour,lot_config,neighborhood,bldg_type,house_style,overall_qual,overall_cond,year_remod_add,roof_style,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmt_unf_sf,heating_qc,electrical,1st_flr_sf,2nd_flr_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_qual,fireplaces,garage_type,garage_finish,garage_area,paved_drive,wood_deck_sf,mo_sold,sale_type,saleprice,pool,porch,age
50,RL,10544,2,Lvl,Inside,Mitchel,1Fam,1.5Fin,5,5,1969,Gable,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,3,4,476.0,388.0,3,4,864,615,1479,0,0,2,0,5,3,0,Attchd,3,275.0,2,287,4,WD ,161000,0,1,41
20,RL,10936,3,Lvl,Corner,Somerst,1Fam,1Story,8,5,2006,Gable,VinylSd,VinylSd,BrkFace,60.0,4,3,PConc,4,3,1,1,0.0,1504.0,5,4,1504,0,1504,0,0,2,0,3,4,0,Attchd,3,510.0,2,144,9,New,199000,0,0,0
60,RL,11316,3,Lvl,Corner,Timber,1Fam,2Story,7,5,2003,Gable,VinylSd,VinylSd,BrkFace,44.0,4,3,PConc,4,3,1,6,624.0,193.0,5,4,824,1070,1894,1,0,2,1,4,4,1,BuiltIn,3,510.0,2,0,2,WD ,214900,0,1,8
20,FV,8640,3,Lvl,Inside,Somerst,1Fam,1Story,8,5,2006,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,24.0,1254.0,5,4,1278,0,1278,0,0,2,0,2,4,0,Attchd,2,584.0,2,0,10,New,198600,0,1,0
60,RL,12090,3,Lvl,Corner,NoRidge,1Fam,2Story,8,5,1998,Hip,VinylSd,VinylSd,BrkFace,650.0,4,3,PConc,4,3,1,1,0.0,1141.0,4,4,1165,1098,2263,0,0,2,1,4,4,1,BuiltIn,3,420.0,2,144,7,WD ,258000,0,1,8
90,RL,7939,3,Lvl,Inside,SawyerW,Duplex,2Story,7,5,2000,Hip,VinylSd,VinylSd,BrkFace,23.0,3,3,PConc,5,3,1,6,820.0,348.0,5,4,1168,1619,2787,2,0,4,2,6,3,2,BuiltIn,3,820.0,2,312,10,WD ,269500,0,0,9
60,RL,7750,3,Lvl,Inside,Gilbert,1Fam,2Story,7,5,2002,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,707.0,5,4,707,707,1414,0,0,2,1,3,4,1,Attchd,3,403.0,2,100,4,WD ,176000,0,1,6
80,RL,9350,3,Lvl,Inside,NAmes,1Fam,SLvl,6,7,1991,Hip,HdBoard,HdBoard,BrkFace,108.0,3,3,CBlock,4,3,4,2,270.0,452.0,5,4,1302,0,1302,0,1,2,0,3,4,0,Attchd,2,309.0,2,333,10,CWD,158000,0,0,43
80,RL,7750,3,Lvl,Inside,Gilbert,1Fam,SLvl,8,5,2002,Hip,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,353.0,55.0,5,4,779,640,1419,1,0,2,1,3,4,1,BuiltIn,3,527.0,2,120,3,WD ,184100,0,0,7
20,RL,13001,2,Lvl,Inside,NWAmes,1Fam,1Story,6,5,1971,Hip,HdBoard,HdBoard,BrkFace,176.0,3,3,CBlock,3,3,2,5,492.0,1012.0,3,4,1220,0,1220,0,1,2,0,2,3,1,Attchd,1,944.0,2,0,9,WD ,170000,0,1,36
80,RL,13607,2,Lvl,Inside,Crawfor,1Fam,SLvl,6,6,1986,Gable,VinylSd,VinylSd,BrkFace,242.0,3,4,CBlock,3,3,1,5,454.0,118.0,4,4,1182,800,1982,1,0,2,1,3,3,1,BuiltIn,3,501.0,2,400,4,WD ,208000,0,1,23
120,RM,4435,3,Lvl,Inside,CollgCr,TwnhsE,1Story,6,5,2003,Gable,VinylSd,VinylSd,BrkFace,170.0,4,3,PConc,4,3,3,6,685.0,163.0,5,4,848,0,848,1,0,1,0,1,4,0,Attchd,3,420.0,2,140,5,WD ,140000,0,0,6
120,RM,3843,2,HLS,Inside,Crawfor,TwnhsE,1Story,8,5,2008,Hip,CemntBd,CmentBd,Stone,174.0,5,3,PConc,5,3,4,6,1476.0,120.0,5,4,1648,0,1648,1,1,2,0,2,5,1,Attchd,3,482.0,2,162,6,New,230000,0,1,2
120,RL,5950,2,HLS,Inside,StoneBr,TwnhsE,1Story,8,5,1989,Gable,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,4,6,319.0,1018.0,4,4,1337,0,1337,1,0,2,0,2,4,1,Attchd,2,462.0,2,0,4,WD ,188500,0,1,19
50,RL,12400,3,HLS,Inside,Crawfor,1Fam,1.5Fin,5,6,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,4,3,2,4,602.0,299.0,3,4,1125,592,1717,0,0,1,1,2,3,1,Attchd,1,410.0,2,0,2,WD ,194000,0,1,66
20,RL,10425,3,Lvl,Inside,NAmes,1Fam,1Story,5,5,1958,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,774.0,330.0,4,4,1104,0,1104,1,0,1,0,3,3,0,Attchd,2,384.0,2,0,4,WD ,133000,0,0,52
20,RL,16269,2,Lvl,CulDSac,CollgCr,1Fam,1Story,5,5,1978,Gable,MetalSd,MetalSd,BrkFace,76.0,3,3,BrkTil,4,3,3,6,625.0,282.0,3,4,907,0,907,0,0,1,0,3,3,0,Attchd,1,343.0,2,72,7,WD ,140000,0,0,31
60,RL,8998,2,Lvl,Inside,CollgCr,1Fam,2Story,7,5,2000,Gable,VinylSd,VinylSd,BrkFace,120.0,4,3,PConc,4,3,2,6,527.0,255.0,5,4,782,870,1652,0,0,2,1,3,4,0,Attchd,2,532.0,2,0,6,WD ,207500,0,1,8
60,RL,10400,3,Lvl,Inside,NWAmes,1Fam,2Story,6,7,1997,Gable,MetalSd,MetalSd,BrkFace,256.0,3,3,PConc,3,3,1,1,0.0,932.0,4,4,1271,1369,2640,0,0,2,1,5,4,1,Attchd,2,515.0,2,0,5,WD ,256900,0,1,42
50,RL,10134,3,Lvl,Inside,OldTown,1Fam,1.5Fin,5,6,1950,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,1,0.0,735.0,4,3,735,299,1034,0,0,1,0,2,3,0,Detchd,1,240.0,2,0,7,WD ,109000,0,1,67
90,RL,7007,3,Bnk,Inside,SawyerW,Duplex,1Story,5,5,1979,Gable,HdBoard,HdBoard,None,0.0,3,3,Slab,0,0,0,0,0.0,0.0,3,4,1513,0,1513,0,0,2,0,4,3,0,Attchd,1,400.0,2,0,6,WD ,113722,0,0,30
20,RL,11645,3,Lvl,Inside,CollgCr,1Fam,1Story,8,5,2006,Gable,VinylSd,VinylSd,Stone,76.0,4,3,PConc,5,3,4,6,24.0,1474.0,5,4,1498,0,1498,0,0,2,0,3,4,1,Attchd,3,844.0,2,144,3,WD ,237000,0,1,4
20,RL,8250,3,Lvl,Corner,NAmes,1Fam,1Story,5,7,1963,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,5,288.0,765.0,4,4,1053,0,1053,1,0,1,0,3,4,0,2Types,2,692.0,2,240,7,WD ,142100,0,1,44
20,RL,11027,2,Lvl,Inside,NAmes,1Fam,1Story,6,5,1954,Hip,Wd Sdng,Wd Sdng,Stone,28.0,3,3,CBlock,3,3,1,4,468.0,171.0,4,4,1293,0,1293,1,0,2,0,2,3,0,Attchd,2,452.0,2,280,5,WD ,149900,0,0,52
20,RL,12350,3,Lvl,Inside,NridgHt,1Fam,1Story,9,5,2008,Hip,VinylSd,VinylSd,Stone,450.0,5,3,PConc,5,3,3,6,1232.0,788.0,5,4,2020,0,2020,1,0,2,0,3,5,1,Attchd,2,896.0,2,192,5,WD ,404000,0,1,1
60,RL,18275,2,HLS,Inside,NAmes,1Fam,2Story,7,8,1998,Gable,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,4,5,636.0,802.0,3,4,1900,548,2448,1,0,3,0,3,3,2,Attchd,2,441.0,2,520,9,WD ,277500,0,1,44
60,RL,9206,3,Lvl,Inside,SawyerW,1Fam,2Story,6,5,1985,Gable,HdBoard,HdBoard,BrkFace,336.0,4,3,CBlock,4,3,1,1,0.0,741.0,3,4,977,755,1732,0,0,2,1,3,4,1,Attchd,3,476.0,2,192,6,WD ,178000,0,1,25
120,RL,6240,3,Lvl,Inside,NridgHt,TwnhsE,1Story,8,5,2006,Hip,MetalSd,MetalSd,BrkFace,176.0,4,3,PConc,4,3,1,6,863.0,461.0,5,4,1324,0,1324,1,0,2,0,2,4,1,Attchd,3,550.0,2,192,12,WD ,254000,0,1,3
30,RM,9656,3,Lvl,Inside,OldTown,1Fam,1Story,2,2,1970,Gable,AsbShng,AsbShng,None,0.0,3,2,BrkTil,2,2,1,1,0.0,678.0,3,4,832,0,832,0,0,1,0,2,3,1,Detchd,1,780.0,0,0,6,WD ,12789,0,0,87
20,RL,7875,3,Lvl,Inside,Gilbert,1Fam,1Story,7,5,1996,Gable,HdBoard,HdBoard,BrkFace,38.0,3,3,PConc,4,4,1,1,0.0,1237.0,4,4,1253,0,1253,0,0,2,0,3,3,1,Attchd,3,402.0,2,220,6,WD ,176000,0,1,12
60,RL,16259,3,Lvl,Corner,NridgHt,1Fam,2Story,9,5,2006,Gable,VinylSd,VinylSd,Stone,370.0,3,3,PConc,5,4,3,1,0.0,1249.0,5,4,1249,1347,2596,0,0,3,1,4,4,0,Attchd,2,840.0,2,240,9,New,342643,0,1,0
20,RL,6173,2,Lvl,Inside,Sawyer,1Fam,1Story,5,6,1967,Gable,HdBoard,Wd Sdng,BrkFace,75.0,3,3,CBlock,3,3,1,6,599.0,277.0,3,4,902,0,902,0,0,1,0,3,3,0,Attchd,1,288.0,2,0,8,WD ,125500,0,0,40
20,RL,12890,2,Lvl,Inside,Timber,1Fam,1Story,6,5,1989,Gable,Wd Sdng,Wd Sdng,BrkFace,128.0,3,3,CBlock,4,3,1,1,0.0,1495.0,5,4,1495,0,1495,0,0,2,0,3,3,1,Attchd,1,438.0,2,252,7,WD ,150000,0,1,19
20,FV,10440,3,Lvl,Corner,Somerst,1Fam,1Story,8,5,2007,Gable,CemntBd,CmentBd,None,0.0,5,3,PConc,4,3,2,1,0.0,1574.0,5,4,1584,0,1584,0,0,2,0,2,5,1,Attchd,3,594.0,2,0,5,New,261329,0,1,0
20,RL,7500,3,Lvl,Inside,SawyerW,1Fam,1Story,7,5,2005,Gable,VinylSd,VinylSd,BrkFace,120.0,3,3,PConc,4,3,1,6,680.0,400.0,5,4,1080,0,1080,1,0,1,0,3,4,0,NA,0,0.0,2,0,4,WD ,141000,0,0,4
20,RL,9532,3,Lvl,Inside,NAmes,1Fam,1Story,4,6,1953,Gable,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,4,595.0,156.0,4,4,1647,0,1647,1,0,1,0,3,3,1,Attchd,3,280.0,2,225,2,WD ,153000,1,0,54
120,RL,3922,3,Lvl,Inside,Blmngtn,TwnhsE,1Story,7,5,2007,Gable,WdShing,Wd Shng,BrkFace,72.0,4,3,PConc,5,3,3,1,0.0,1258.0,5,4,1258,0,1258,0,0,2,0,2,4,1,Attchd,3,648.0,2,144,6,New,172500,0,1,1
70,RL,8730,3,Lvl,Inside,BrkSide,1Fam,2Story,6,7,2003,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,698.0,5,3,698,698,1396,0,0,1,0,3,3,0,Detchd,1,384.0,2,0,7,WD ,153575,0,1,92
30,C (all),6060,3,Lvl,Inside,IDOTRR,1Fam,1Story,5,9,2007,Hip,MetalSd,MetalSd,None,0.0,4,3,BrkTil,3,3,1,5,737.0,100.0,5,4,1001,0,1001,0,0,1,0,2,4,0,Detchd,1,216.0,0,154,11,WD ,124900,0,1,77
20,RL,14450,3,Lvl,Inside,NridgHt,1Fam,1Story,9,5,2007,Gable,CemntBd,CmentBd,BrkFace,315.0,5,3,PConc,5,3,4,1,0.0,2121.0,5,4,2121,0,2121,0,0,2,1,3,5,1,Attchd,3,732.0,2,124,5,New,415298,0,1,1
50,RM,5400,3,Lvl,Inside,OldTown,1Fam,1.5Fin,6,6,1950,Gable,MetalSd,MetalSd,None,0.0,2,3,BrkTil,3,3,1,1,0.0,972.0,5,4,1044,0,1480,0,0,1,0,3,3,0,Detchd,1,207.0,2,0,9,ConLI,119000,0,1,89
20,RL,10000,3,Lvl,Inside,Somerst,1Fam,1Story,8,5,2006,Hip,VinylSd,VinylSd,Stone,410.0,4,3,PConc,4,4,3,1,0.0,1588.0,5,4,1588,0,1588,0,0,2,0,3,4,1,Attchd,2,825.0,2,144,12,WD ,227000,0,1,1
20,RL,10007,2,Lvl,Inside,NAmes,1Fam,1Story,5,7,2006,Gable,HdBoard,HdBoard,BrkFace,54.0,4,3,CBlock,3,3,1,5,806.0,247.0,5,4,1053,0,1053,1,0,1,1,3,4,0,Attchd,2,312.0,2,0,8,WD ,145500,0,0,49
30,RM,7830,3,Lvl,Inside,OldTown,1Fam,1Story,3,5,1950,Gable,AsbShng,AsbShng,None,0.0,3,3,BrkTil,2,3,1,2,416.0,76.0,3,4,492,0,492,1,0,1,0,1,3,0,Detchd,1,200.0,0,0,6,WD ,61500,0,1,85
20,RL,11727,3,Lvl,Corner,NAmes,1Fam,1Story,7,6,1969,Gable,HdBoard,HdBoard,BrkFace,434.0,3,4,CBlock,3,3,2,1,0.0,1851.0,4,4,1851,0,1851,0,0,2,0,3,3,1,Attchd,3,506.0,2,0,3,WD ,192100,0,1,37
190,RM,10320,3,Bnk,Inside,IDOTRR,2fmCon,2Story,6,7,1965,Gable,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,1,3,276.0,160.0,5,2,754,649,1403,1,0,1,1,3,3,0,Detchd,1,308.0,2,0,2,WD ,116000,0,1,94
80,RL,10482,3,Lvl,Inside,NAmes,1Fam,SLvl,6,8,1958,Hip,VinylSd,VinylSd,BrkFace,63.0,3,4,CBlock,3,3,3,6,507.0,81.0,5,4,1138,0,1138,0,1,1,0,3,3,0,Attchd,2,264.0,2,224,6,WD ,145000,0,0,49
20,RL,15274,2,Lvl,Corner,NridgHt,1Fam,1Story,9,5,2003,Hip,VinylSd,VinylSd,BrkFace,724.0,4,3,PConc,5,3,1,6,1972.0,480.0,5,4,2452,0,2452,2,0,2,0,3,5,1,Attchd,3,886.0,2,0,7,WD ,445000,0,1,6
20,RL,8800,2,Lvl,Inside,CollgCr,1Fam,1Story,5,7,2008,Gable,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,3,2,2,532.0,364.0,3,4,1040,0,1040,0,0,2,0,3,4,0,Detchd,1,484.0,2,0,9,WD ,150500,0,1,32
60,RL,10000,2,Lvl,Corner,Gilbert,1Fam,2Story,6,5,1994,Gable,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,1,1,0.0,763.0,4,4,763,892,1655,0,0,2,1,3,3,1,Attchd,3,440.0,2,157,4,WD ,175900,0,1,17
20,RL,10140,3,Lvl,Inside,NWAmes,1Fam,1Story,6,6,1974,Hip,Plywood,Plywood,BrkFace,196.0,3,3,CBlock,3,3,1,5,888.0,228.0,5,4,1116,0,1116,1,0,2,0,3,3,1,Attchd,2,528.0,2,0,4,WD ,167900,0,0,35
60,RL,14054,2,Lvl,Inside,Gilbert,1Fam,2Story,7,5,2006,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,1,0.0,879.0,5,4,879,984,1863,0,0,2,1,4,4,1,BuiltIn,3,660.0,2,100,11,New,219210,0,1,0
60,RL,11218,3,Lvl,Inside,SawyerW,1Fam,2Story,6,5,1992,Gable,Wd Sdng,Wd Sdng,None,0.0,4,3,PConc,4,3,1,1,0.0,1055.0,5,4,1055,790,1845,0,0,2,1,3,4,1,Attchd,2,462.0,2,635,5,WD ,189000,0,1,18
20,RL,8856,3,Lvl,Inside,NAmes,1Fam,1Story,5,4,1957,Gable,Wd Sdng,Wd Sdng,BrkFace,143.0,3,3,CBlock,3,3,1,5,621.0,503.0,3,4,1176,0,1176,1,0,1,0,3,3,2,Attchd,2,292.0,2,0,5,WD ,136500,0,1,51
20,RL,7800,3,Lvl,Inside,Sawyer,1Fam,1Story,5,7,2008,Hip,HdBoard,HdBoard,BrkFace,47.0,3,3,CBlock,3,3,2,4,240.0,150.0,5,4,892,0,892,1,0,1,0,3,4,0,Detchd,1,416.0,2,0,6,WD ,137900,0,0,44
30,RM,7200,3,Lvl,Inside,OldTown,1Fam,1Story,5,4,2006,Hip,MetalSd,Stucco,None,0.0,3,3,BrkTil,3,3,1,5,247.0,310.0,3,4,1022,0,1022,1,0,1,0,2,3,0,Detchd,1,280.0,2,0,6,WD ,85000,0,1,99
20,RL,10680,3,Lvl,Inside,NAmes,1Fam,1Story,5,3,1951,Hip,Wd Sdng,Wd Sdng,BrkFace,44.0,3,3,CBlock,3,2,1,2,756.0,1380.0,3,3,2136,0,2136,0,0,2,0,4,3,0,Detchd,1,528.0,2,0,10,WD ,137900,0,1,55
60,RL,9535,2,Lvl,Inside,Gilbert,1Fam,2Story,6,5,1998,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,4,6,851.0,75.0,5,4,926,678,1604,0,0,2,1,3,3,0,Attchd,3,472.0,2,100,5,WD ,195500,0,1,10
70,RL,6858,3,Bnk,Corner,SWISU,1Fam,2Story,6,4,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,4,3,1,1,0.0,806.0,3,2,841,806,1647,1,0,1,1,4,2,0,Detchd,1,216.0,2,0,5,WD ,128000,0,1,95
20,RL,8100,3,Lvl,Inside,Sawyer,1Fam,1Story,5,8,2007,Gable,Wd Sdng,Wd Sdng,None,0.0,3,4,CBlock,3,3,1,5,764.0,100.0,5,4,864,0,864,1,0,1,0,3,4,1,Detchd,1,420.0,2,132,7,WD ,135000,0,0,47
20,RL,9216,2,Lvl,Inside,CollgCr,1Fam,1Story,5,6,1975,Gable,HdBoard,HdBoard,BrkFace,176.0,3,3,CBlock,3,3,3,5,294.0,782.0,3,4,1076,0,1076,0,0,1,1,3,3,1,Detchd,1,576.0,2,0,9,WD ,143195,0,0,33
40,RM,9100,3,Lvl,Inside,BrkSide,1Fam,1Story,5,6,1960,Gable,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,742.0,3,3,779,0,935,0,0,1,0,2,3,0,Detchd,1,308.0,1,0,8,WD ,79500,0,0,78
60,RL,12774,3,Lvl,FR2,SawyerW,1Fam,2Story,7,5,2004,Gable,VinylSd,VinylSd,BrkFace,95.0,4,3,PConc,4,3,3,1,0.0,835.0,5,4,835,828,1663,0,0,2,1,3,4,0,Attchd,2,478.0,2,168,7,WD ,192500,0,1,5
50,RM,6000,3,Lvl,Inside,OldTown,1Fam,1.5Fin,5,7,1970,Gable,Wd Sdng,Wd Sdng,None,0.0,3,5,CBlock,3,3,1,4,384.0,384.0,3,3,768,560,1328,0,0,1,1,3,3,0,Detchd,1,308.0,2,0,3,WD ,129500,0,1,59
60,RL,10364,2,Lvl,Inside,Gilbert,1Fam,2Story,6,5,1996,Gable,MetalSd,MetalSd,None,0.0,3,3,PConc,4,3,1,1,0.0,806.0,4,4,806,766,1572,0,0,2,1,3,3,1,BuiltIn,3,373.0,2,0,5,WD ,168000,0,1,12
50,RM,6000,3,Lvl,Inside,BrkSide,1Fam,1.5Fin,6,5,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,2,264.0,475.0,5,4,874,468,1342,0,0,2,0,2,3,1,Detchd,1,240.0,2,0,4,WD ,105000,0,0,69
20,RL,10530,2,Lvl,Corner,NAmes,1Fam,1Story,6,5,1971,Hip,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,1,5,282.0,664.0,3,4,981,0,981,1,0,1,1,3,3,0,Detchd,1,576.0,2,0,3,WD ,143250,0,1,36
20,RL,9525,3,Lvl,Inside,CollgCr,1Fam,1Story,5,6,2006,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0.0,1099.0,5,4,1099,0,1099,0,0,1,1,3,4,0,Attchd,1,352.0,2,278,6,WD ,144000,0,0,13
60,RL,8880,2,Lvl,Inside,SawyerW,1Fam,2Story,7,5,2002,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,695.0,253.0,5,4,1222,888,2110,1,0,2,1,3,4,2,Attchd,2,463.0,2,0,5,WD ,205000,0,1,16
85,RL,8410,2,Lvl,Corner,Mitchel,1Fam,SFoyer,6,6,1974,Gable,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,3,5,924.0,46.0,3,4,1026,0,1026,1,0,1,0,2,3,1,Attchd,1,528.0,2,193,4,WD ,143000,0,0,33
120,FV,4385,2,Lvl,Inside,Somerst,TwnhsE,1Story,9,5,2001,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,5,3,3,6,964.0,455.0,5,4,1419,0,1419,1,0,1,1,2,5,1,Attchd,3,588.0,2,155,9,WD ,290000,0,1,7
20,RL,12919,2,Lvl,Inside,NridgHt,1Fam,1Story,9,5,2010,Hip,VinylSd,VinylSd,Stone,760.0,5,3,PConc,5,3,4,6,2188.0,142.0,5,4,2364,0,2364,1,0,2,1,2,5,2,Attchd,3,820.0,2,0,3,New,611657,0,1,1
20,RL,12464,1,Low,Corner,CollgCr,1Fam,1Story,5,5,1996,Gable,VinylSd,VinylSd,None,0.0,3,4,PConc,4,3,1,6,732.0,308.0,4,4,1040,0,1040,1,0,1,0,3,4,0,Detchd,1,576.0,2,168,11,WD ,152000,0,0,13
120,RL,5005,2,HLS,Inside,StoneBr,TwnhsE,1Story,8,5,1992,Gable,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,1,5,263.0,1017.0,5,4,1280,0,1280,0,0,2,0,2,4,0,Attchd,2,506.0,2,0,1,WD ,191500,0,1,18
60,RL,9591,3,Lvl,Inside,NridgHt,1Fam,2Story,8,5,2005,Gable,VinylSd,VinylSd,BrkFace,344.0,4,3,PConc,5,3,3,1,0.0,1143.0,5,4,1143,1330,2473,0,0,2,1,4,4,1,BuiltIn,2,852.0,2,192,10,WD ,317000,0,1,3
50,RL,6960,3,Lvl,Inside,Sawyer,1Fam,1.5Fin,7,8,1998,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,5,258.0,422.0,5,3,798,504,1302,0,0,1,1,2,4,2,Attchd,1,224.0,2,0,7,WD ,165250,0,1,67
20,RL,9825,3,Lvl,Inside,Edwards,1Fam,1Story,5,5,1966,Hip,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,3,609.0,483.0,3,4,1092,0,1092,0,0,1,0,3,3,0,Attchd,1,264.0,2,259,4,COD,123000,0,1,42
20,RL,14175,3,Lvl,Inside,Sawyer,1Fam,1Story,6,8,1956,Gable,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,4,4,6,776.0,212.0,3,3,1188,0,1188,1,0,1,0,1,3,1,Attchd,1,621.0,2,102,6,WD ,185000,0,1,52
20,RL,7400,3,Lvl,Corner,NAmes,1Fam,1Story,7,6,1962,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,2,809.0,236.0,4,4,1045,0,1045,1,0,1,0,3,3,0,Detchd,1,528.0,2,0,3,WD ,120000,0,0,44
20,RL,10738,2,Lvl,Corner,NWAmes,1Fam,1Story,6,7,1966,Hip,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,5,792.0,301.0,4,4,1093,0,1093,1,0,2,0,3,3,1,Attchd,2,484.0,2,224,11,WD ,158500,0,0,41
60,RL,8366,2,Lvl,Inside,SawyerW,1Fam,2Story,6,5,2004,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,798.0,5,4,798,842,1640,0,0,2,1,3,4,0,Attchd,2,520.0,2,138,12,WD ,173000,0,1,4
90,RL,9842,3,Lvl,FR2,NAmes,Duplex,1Story,4,5,1962,Gable,HdBoard,HdBoard,None,0.0,3,3,Slab,0,0,0,0,0.0,0.0,3,4,1224,0,1224,0,0,2,0,2,3,0,CarPort,1,462.0,2,0,3,WD ,101800,0,0,45
70,RL,7200,3,Lvl,Inside,SWISU,1Fam,2Story,7,9,2007,Gable,Wd Sdng,Wd Sdng,None,0.0,4,4,PConc,4,4,1,5,350.0,0.0,5,4,575,560,1135,1,0,1,0,3,4,0,Detchd,2,576.0,2,256,4,WD ,155000,0,0,73
30,RL,10230,3,Lvl,Inside,OldTown,1Fam,1Story,5,7,1950,Gable,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1054.0,5,4,1078,0,1078,0,0,1,0,3,5,0,Detchd,1,264.0,0,0,12,WD ,125000,0,1,84
20,RM,8626,3,Lvl,Inside,OldTown,1Fam,1Story,4,6,1956,Gable,MetalSd,MetalSd,None,1.0,3,3,CBlock,0,0,0,0,0.0,0.0,4,4,968,0,968,0,0,1,0,2,3,0,Attchd,1,331.0,2,0,5,WD ,104500,0,0,51
60,RL,8834,3,Lvl,Inside,NridgHt,1Fam,2Story,9,5,2005,Hip,VinylSd,VinylSd,Stone,216.0,4,3,PConc,5,3,1,6,1170.0,292.0,5,4,1462,762,2224,1,0,2,1,4,5,1,Attchd,3,738.0,2,184,6,WD ,350000,0,0,5
90,RL,8544,3,Lvl,Inside,NAmes,Duplex,1Story,3,4,1950,Gable,Stucco,Stone,None,0.0,3,3,CBlock,0,0,0,0,0.0,0.0,4,2,1040,0,1040,0,0,2,0,2,3,0,Detchd,1,400.0,2,0,7,WD ,93500,0,0,56
60,RL,9179,2,Lvl,Inside,CollgCr,1Fam,2Story,7,5,1999,Gable,VinylSd,VinylSd,BrkFace,158.0,4,3,PConc,4,3,1,6,633.0,240.0,5,4,882,908,1790,1,0,2,1,3,4,0,Attchd,2,588.0,2,0,6,WD ,193000,0,1,9
70,RL,11526,2,Bnk,Inside,Crawfor,1Fam,2.5Fin,6,7,1994,Gable,MetalSd,MetalSd,None,0.0,3,3,BrkTil,5,3,1,1,0.0,588.0,2,4,1423,748,2555,0,0,2,0,3,3,1,Detchd,3,672.0,2,431,9,WD ,191000,0,0,86
30,RM,5684,3,Lvl,Inside,OldTown,1Fam,1Story,6,8,2005,Hip,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,813.0,5,3,813,0,813,0,0,1,0,2,4,0,Detchd,1,270.0,0,0,6,WD ,110000,0,1,76
60,RL,11885,3,Lvl,Inside,CollgCr,1Fam,2Story,8,5,2001,Gable,VinylSd,VinylSd,BrkFace,108.0,4,3,PConc,4,3,3,6,990.0,309.0,5,4,1299,573,1872,1,0,2,1,3,5,1,BuiltIn,2,531.0,2,160,11,WD ,261500,0,1,8
20,RL,9600,3,Lvl,Inside,NAmes,1Fam,1Story,5,6,1956,Hip,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,504.0,546.0,4,4,1050,0,1050,0,0,1,0,2,3,0,Attchd,1,338.0,2,0,6,WD ,128900,0,0,53
60,RL,17242,2,Lvl,Inside,NoRidge,1Fam,2Story,9,5,1994,Hip,MetalSd,MetalSd,BrkFace,738.0,4,4,PConc,5,3,4,3,292.0,48.0,5,4,1933,1567,3500,1,0,3,1,4,5,1,Attchd,2,959.0,2,870,5,WD ,584500,0,1,13
